City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Cyangugu,RW,2022-08-07 18:52:17,-2.4846,28.9075,63.75,68,74,3.62
278,Kurchum,KZ,2022-08-07 18:52:17,48.5722,83.6542,66.31,37,9,2.21
279,Kloulklubed,PW,2022-08-07 18:52:17,7.0419,134.2556,81.36,78,100,6.49
280,Poum,NC,2022-08-07 18:52:18,-20.2333,164.0167,74.16,86,0,9.84
281,Vulcanesti,MD,2022-08-07 18:52:18,45.6842,28.4028,80.58,47,8,15.97
282,Sechura,PE,2022-08-07 18:52:19,-5.5569,-80.8222,76.24,55,13,14.41
283,Mnogovershinnyy,RU,2022-08-07 18:52:19,53.9353,139.9242,55.92,99,96,3.4
284,Ilulissat,GL,2022-08-07 18:52:19,69.2167,-51.1,39.38,89,58,4.03
285,Altamira,BR,2022-08-07 18:52:20,-3.2033,-52.2064,98.69,41,40,4.61
286,Huambo,AO,2022-08-07 18:52:20,-12.7761,15.7392,64.98,20,0,3.27
287,Mana,GF,2022-08-07 18:52:20,5.6592,-53.7767,83.98,67,99,8.97
288,Halifax,CA,2022-08-07 18:50:43,44.6453,-63.5724,89.49,73,98,16.11
289,Sal Rei,CV,2022-08-07 18:52:21,16.1833,-22.9167,84.4,79,75,9.22
290,North Platte,US,2022-08-07 18:52:21,41.1239,-100.7654,71.11,83,100,14.0
291,Samarai,PG,2022-08-07 18:52:22,-10.6167,150.6667,79.45,77,75,13.49
292,Tiksi,RU,2022-08-07 18:52:22,71.6872,128.8694,44.69,97,100,3.4
293,Rio Branco Do Sul,BR,2022-08-07 18:52:22,-25.19,-49.3142,62.35,96,100,2.89
294,Pevek,RU,2022-08-07 18:52:22,69.7008,170.3133,32.31,95,100,16.98
295,Namwala,ZM,2022-08-07 18:52:23,-15.7504,26.4384,67.44,27,0,7.14
296,Mildura,AU,2022-08-07 18:52:23,-34.2,142.15,37.36,100,100,0.0
297,Kamenka,RU,2022-08-07 18:52:23,51.3223,42.7678,70.81,41,14,8.16
298,Netarhat,IN,2022-08-07 18:52:24,23.4833,84.2667,69.04,96,82,3.76
299,Tubuala,PA,2022-08-07 18:52:24,9.5167,-79.0333,81.82,78,100,2.1
300,Mitchell,US,2022-08-07 18:52:06,43.7094,-98.0298,67.98,77,100,10.36
301,Phan Thiet,VN,2022-08-07 18:52:25,10.9333,108.1,77.36,78,100,9.55
302,Cartagena,CO,2022-08-07 18:52:25,10.3997,-75.5144,87.42,70,75,4.61
303,Guerrero Negro,MX,2022-08-07 18:52:25,27.9769,-114.0611,86.83,50,93,3.67
304,Mackenzie,CA,2022-08-07 18:52:26,55.2999,-123.1698,64.62,63,75,2.3
305,Alta Floresta,BR,2022-08-07 18:52:26,-9.8756,-56.0861,100.22,39,40,6.91
306,Tiznit,MA,2022-08-07 18:52:26,29.5833,-9.5,82.53,27,0,5.59
307,Benalla,AU,2022-08-07 18:52:26,-36.55,145.9833,40.75,93,10,3.69
308,Axim,GH,2022-08-07 18:52:27,4.8699,-2.2405,74.64,76,52,8.63
309,Denpasar,ID,2022-08-07 18:49:57,-8.65,115.2167,76.71,94,75,9.22
310,Talnakh,RU,2022-08-07 18:52:27,69.4865,88.3972,56.21,86,100,3.85
311,Nyurba,RU,2022-08-07 18:52:28,63.2842,118.3319,45.54,96,6,4.25
312,Lerwick,GB,2022-08-07 18:52:28,60.1545,-1.1494,53.6,88,100,12.06
313,Picos,BR,2022-08-07 18:52:28,-7.0769,-41.4669,95.79,19,1,7.81
314,Punta Alta,AR,2022-08-07 18:52:29,-38.8759,-62.0736,48.07,65,88,9.98
315,Mahebourg,MU,2022-08-07 18:52:29,-20.4081,57.7,68.29,83,40,3.44
316,Parabel,RU,2022-08-07 18:52:29,58.6978,81.4825,54.91,94,7,7.7
317,Aitape,PG,2022-08-07 18:52:29,-3.1374,142.3475,77.07,88,38,4.07
318,Mareeba,AU,2022-08-07 18:52:30,-17.0,145.4333,68.72,91,97,2.24
319,Alofi,NU,2022-08-07 18:52:30,-19.0595,-169.9187,71.49,94,16,4.61
320,Aripuana,BR,2022-08-07 18:48:29,-9.1667,-60.6333,93.56,36,98,3.31
321,Burayevo,RU,2022-08-07 18:52:31,55.8407,55.4083,71.6,59,100,2.55
322,Tura,IN,2022-08-07 18:53:31,25.5198,90.2201,75.15,96,99,4.36
323,Beaverlodge,CA,2022-08-07 18:53:31,55.2166,-119.4361,72.75,34,0,20.98
324,Vardo,NO,2022-08-07 18:53:32,70.3705,31.1107,49.98,81,100,17.27
325,Bayji,IQ,2022-08-07 18:53:32,34.9311,43.487,97.5,16,0,8.97
326,Marawi,PH,2022-08-07 18:53:32,7.9986,124.2928,68.11,96,100,0.89
327,Cidreira,BR,2022-08-07 18:53:33,-30.1811,-50.2056,58.64,89,100,14.56
328,Kapit,MY,2022-08-07 18:53:33,2.0167,112.9333,72.72,96,95,0.74
329,Savannah Bight,HN,2022-08-07 18:53:34,16.45,-85.85,82.08,78,92,12.21
330,Svetlogorsk,BY,2022-08-07 18:53:34,52.6333,29.7333,56.28,93,0,5.7
331,Sitka,US,2022-08-07 18:52:13,57.0531,-135.33,57.09,82,100,6.91
332,Lazaro Cardenas,MX,2022-08-07 18:49:33,17.9583,-102.2,86.36,61,86,5.75
333,Trincomalee,LK,2022-08-07 18:53:34,8.5711,81.2335,80.6,75,100,25.86
334,Pontes E Lacerda,BR,2022-08-07 18:53:35,-15.2261,-59.3353,95.25,29,97,7.31
335,Gazalkent,UZ,2022-08-07 18:53:35,41.5581,69.7708,76.24,30,75,7.27
336,Kitui,KE,2022-08-07 18:53:35,-1.367,38.0106,62.42,64,9,7.92
337,Angatuba,BR,2022-08-07 18:53:36,-23.4897,-48.4128,72.9,56,100,5.91
338,Samagaltay,RU,2022-08-07 18:53:36,50.6022,95.0047,56.44,46,100,2.42
339,Pacific Grove,US,2022-08-07 18:53:28,36.6177,-121.9166,77.81,74,75,8.01
340,Nadym,RU,2022-08-07 18:53:36,65.5333,72.5167,72.28,61,100,11.36
341,Pisco,PE,2022-08-07 18:53:37,-13.7,-76.2167,66.25,68,75,8.05
342,Maragogi,BR,2022-08-07 18:53:37,-9.0122,-35.2225,76.73,74,40,11.07
343,Buchanan,LR,2022-08-07 18:53:37,5.8808,-10.0467,75.42,77,90,9.17
344,Nilagiri,IN,2022-08-07 18:53:37,21.4582,86.7722,79.83,92,35,3.58
345,Catumbela,AO,2022-08-07 18:53:38,-12.4314,13.5472,67.75,86,67,5.21
346,Namibe,AO,2022-08-07 18:53:38,-15.1961,12.1522,61.92,91,50,3.96
347,Acari,PE,2022-08-07 18:53:39,-15.4311,-74.6158,70.99,59,39,10.69
348,Nanga Eboko,CM,2022-08-07 18:53:39,4.6833,12.3667,69.13,98,100,4.43
349,Jacareacanga,BR,2022-08-07 18:51:37,-6.2222,-57.7528,97.65,30,58,3.87
350,Whitehorse,CA,2022-08-07 18:52:36,60.7161,-135.0538,51.1,83,100,2.3
351,Pesca,CO,2022-08-07 18:53:39,5.55,-73.05,60.21,70,84,5.73
352,Bontang,ID,2022-08-07 18:53:40,0.1333,117.5,75.24,83,100,6.64
353,Uglegorsk,RU,2022-08-07 18:53:40,49.0833,142.0333,63.21,95,100,7.87
354,Moose Jaw,CA,2022-08-07 18:52:45,50.4001,-105.5344,78.19,38,41,10.67
355,Najran,SA,2022-08-07 18:53:40,17.4924,44.1277,88.45,31,13,5.41
356,Tolga,DZ,2022-08-07 18:53:41,34.7222,5.3785,101.21,12,0,9.75
357,Wajir,KE,2022-08-07 18:53:41,1.7471,40.0573,82.36,39,0,12.66
358,Melo,UY,2022-08-07 18:53:41,-32.3667,-54.1833,53.74,77,100,13.6
359,Rurrenabaque,BO,2022-08-07 18:53:42,-14.4413,-67.5278,82.29,78,75,4.61
360,Chumikan,RU,2022-08-07 18:53:42,54.7183,135.315,52.61,96,100,20.02
361,Egvekinot,RU,2022-08-07 18:53:42,66.3167,-179.1667,35.04,55,81,13.98
362,Kon Tum,VN,2022-08-07 18:49:47,14.35,108.0,70.74,99,100,1.63
363,Porto Novo,BJ,2022-08-07 18:53:43,6.4965,2.6036,76.82,82,9,10.47
364,Bayir,TR,2022-08-07 18:53:43,37.2687,28.2167,73.92,74,0,3.06
365,Vashkivtsi,UA,2022-08-07 18:53:43,48.3849,25.5102,60.12,85,99,6.46
366,College,US,2022-08-07 18:53:44,64.8569,-147.8028,50.47,84,100,1.01
367,Ancud,CL,2022-08-07 18:53:44,-41.8697,-73.8203,49.23,60,8,0.81
368,Haflong,IN,2022-08-07 18:54:44,25.1833,93.0333,74.77,98,29,2.21
369,Homer,US,2022-08-07 18:54:45,59.6425,-151.5483,55.04,71,100,15.99
370,Faya,SA,2022-08-07 18:54:45,18.3851,42.4509,68.11,79,100,7.94
371,Port Augusta,AU,2022-08-07 18:54:45,-32.5,137.7667,42.66,77,0,3.33
372,Carauari,BR,2022-08-07 18:54:46,-4.8828,-66.8958,85.39,60,100,1.45
373,Adrar,MR,2022-08-07 18:54:46,20.5022,-10.0711,105.87,14,2,11.72
374,Simnas,LT,2022-08-07 18:54:46,54.4,23.65,56.34,85,88,5.95
375,San Carlos De Bariloche,AR,2022-08-07 18:54:47,-41.1456,-71.3082,38.25,86,75,6.91
376,Roald,NO,2022-08-07 18:54:47,62.5833,6.1333,58.12,88,75,8.05
377,Mountain Home,US,2022-08-07 18:52:19,43.133,-115.6912,80.08,26,0,10.36
378,Tikrit,IQ,2022-08-07 18:54:47,34.6071,43.6782,98.22,15,0,9.86
379,Bintulu,MY,2022-08-07 18:54:48,3.1667,113.0333,75.61,94,20,3.44
380,Banyo,CM,2022-08-07 18:54:48,6.75,11.8167,66.42,94,100,2.28
381,Riohacha,CO,2022-08-07 18:54:48,11.5444,-72.9072,87.91,66,20,11.5
382,Alice Town,BS,2022-08-07 18:54:49,25.7167,-79.3,83.8,73,100,15.3
383,Caravelas,BR,2022-08-07 18:53:51,-17.7125,-39.2481,77.16,72,1,10.22
384,Repalle,IN,2022-08-07 18:54:49,16.0167,80.85,76.96,92,100,12.59
385,Xining,CN,2022-08-07 18:54:49,36.6167,101.7667,64.53,78,98,2.75
386,Hasaki,JP,2022-08-07 18:54:50,35.7333,140.8333,77.4,92,32,12.08
387,Datong,CN,2022-08-07 18:54:50,40.0936,113.2914,76.82,46,93,6.35
388,Celestun,MX,2022-08-07 18:54:50,20.8667,-90.4,85.28,69,57,13.94
389,Timizart,DZ,2022-08-07 18:54:51,36.8,4.2667,79.61,48,0,7.14
390,Biltine,TD,2022-08-07 18:54:51,14.5333,20.9167,90.39,41,100,13.67
391,Opuwo,NA,2022-08-07 18:54:51,-18.0607,13.84,71.15,19,7,7.58
392,Nalut,LY,2022-08-07 18:54:51,30.3333,10.85,92.23,17,12,12.46
393,Norman Wells,CA,2022-08-07 18:54:52,65.282,-126.8329,64.44,59,75,6.91
394,Krasnoselkup,RU,2022-08-07 18:54:52,65.7,82.4667,55.04,85,100,7.4
395,Zhumadian,CN,2022-08-07 18:54:52,32.9794,114.0294,81.52,75,84,5.82
396,Port Lincoln,AU,2022-08-07 18:54:53,-34.7333,135.8667,48.2,78,0,6.78
397,Sitniki,RU,2022-08-07 18:54:53,56.4553,44.0666,69.78,57,22,6.06
398,Port Hawkesbury,CA,2022-08-07 18:54:53,45.6169,-61.3485,93.15,59,40,16.11
399,Pasni,PK,2022-08-07 18:54:54,25.2631,63.471,81.0,88,100,9.57
400,Santo Antonio Do Sudoeste,BR,2022-08-07 18:54:54,-26.0736,-53.7253,59.76,100,100,1.39
401,Amahai,ID,2022-08-07 18:54:54,-3.3333,128.9167,75.7,89,97,2.62
402,Saint Simons,US,2022-08-07 18:54:55,31.1352,-81.3901,89.64,59,40,5.75
403,Ketchikan,US,2022-08-07 18:54:55,55.3422,-131.6461,58.98,78,100,3.6
404,Borujerd,IR,2022-08-07 18:53:07,33.8973,48.7516,81.48,35,90,5.46
405,Nortelandia,BR,2022-08-07 18:54:56,-14.4547,-56.8028,98.98,23,80,5.57
406,Itarema,BR,2022-08-07 18:54:56,-2.9248,-39.9167,82.85,68,1,19.62
407,Leer,DE,2022-08-07 18:54:56,53.2316,7.461,64.99,78,16,6.91
408,Vostok,RU,2022-08-07 18:54:56,46.4856,135.8833,63.46,99,100,2.91
409,Corbelia,BR,2022-08-07 18:54:57,-24.7989,-53.3067,61.95,96,100,7.54
410,Aban,RU,2022-08-07 18:54:57,56.67,96.06,54.16,83,16,2.42
411,Alpena,US,2022-08-07 18:54:57,45.0617,-83.4327,75.52,88,100,13.8
412,Hami,CN,2022-08-07 18:54:58,42.8,93.45,87.39,24,98,15.17
413,Atherton,GB,2022-08-07 18:55:58,53.5237,-2.4935,68.29,73,15,4.0
414,Ayan,RU,2022-08-07 18:55:58,56.45,138.1667,54.21,94,100,17.72
415,Midland,US,2022-08-07 18:55:59,31.9974,-102.0779,92.68,36,40,14.97
416,Katsuura,JP,2022-08-07 18:55:59,35.1333,140.3,79.57,90,12,12.03
417,Sorsk,RU,2022-08-07 18:55:59,54.0033,90.2467,51.51,75,12,1.68
418,Taoudenni,ML,2022-08-07 18:56:00,22.6783,-3.9836,108.93,8,0,9.78
419,Sabzevar,IR,2022-08-07 18:56:00,36.2126,57.6819,88.88,20,0,16.11
420,Maniitsoq,GL,2022-08-07 18:56:00,65.4167,-52.9,40.21,94,100,3.11
421,Dhidhdhoo,MV,2022-08-07 18:56:01,6.8833,73.1,80.33,85,100,14.76
422,Skibbereen,IE,2022-08-07 18:56:01,51.55,-9.2667,63.1,73,0,8.75
423,Shihezi,CN,2022-08-07 18:56:01,44.3,86.0333,80.64,26,6,3.24
424,Foshan,CN,2022-08-07 18:56:02,23.0268,113.1315,86.95,69,63,6.64
425,Meridian,US,2022-08-07 18:56:02,43.6121,-116.3915,88.32,26,0,4.0
426,Mayo,US,2022-08-07 18:51:40,38.8876,-76.5119,93.94,68,20,13.8
427,Vangaindrano,MG,2022-08-07 18:56:02,-23.35,47.6,65.66,88,0,2.39
428,Muros,ES,2022-08-07 18:56:03,42.7762,-9.0603,80.69,85,55,2.73
429,Stokmarknes,NO,2022-08-07 18:56:03,68.5646,14.9108,51.78,87,75,11.5
430,Kalmunai,LK,2022-08-07 18:56:03,7.4167,81.8167,80.1,66,97,3.76
431,Vestmannaeyjar,IS,2022-08-07 18:56:04,63.4427,-20.2734,52.79,87,75,17.27
432,Hirara,JP,2022-08-07 18:56:04,24.8,125.2833,84.06,75,3,13.2
433,Sochaczew,PL,2022-08-07 18:56:04,52.2294,20.2384,67.19,55,39,3.96
434,Saint-Francois,FR,2022-08-07 18:56:05,46.4154,3.9054,81.84,26,0,11.5
435,Kodinsk,RU,2022-08-07 18:56:05,58.6881,99.1844,54.59,96,100,3.42
436,Portland,US,2022-08-07 18:54:05,45.5234,-122.6762,92.64,38,0,4.0
437,Kruisfontein,ZA,2022-08-07 18:56:06,-34.0033,24.7314,59.88,95,49,5.14
438,Srednekolymsk,RU,2022-08-07 18:56:06,67.45,153.6833,47.14,56,100,11.45
439,Sergeyevka,KZ,2022-08-07 18:56:06,53.88,67.4158,62.78,79,100,8.59
440,Ratnagiri,IN,2022-08-07 18:56:07,16.9833,73.3,78.6,90,100,14.32
441,Talara,PE,2022-08-07 18:56:07,-4.5772,-81.2719,75.96,60,0,17.27
442,Huaihua,CN,2022-08-07 18:56:07,27.5494,109.9592,77.02,82,100,3.89
443,Lagos,NG,2022-08-07 18:53:07,6.5833,3.75,79.12,81,48,7.25
444,Naranjal,EC,2022-08-07 18:56:08,-2.6667,-79.6167,86.7,59,70,4.7
445,Cayenne,GF,2022-08-07 18:56:08,4.9333,-52.3333,87.84,13,0,9.22
446,Amur,RU,2022-08-07 18:56:09,54.0,128.0,52.3,100,100,2.28
447,Kiruna,SE,2022-08-07 18:56:09,67.8557,20.2251,49.12,76,0,6.91
448,Tripoli,LY,2022-08-07 18:51:37,32.8752,13.1875,82.8,66,0,7.36
449,Sur,OM,2022-08-07 18:56:09,22.5667,59.5289,86.85,64,34,9.93
450,Kedrovyy,RU,2022-08-07 18:56:10,56.1667,91.8167,48.61,79,37,3.02
451,Malanville,BJ,2022-08-07 18:56:10,11.8685,3.3899,85.01,60,34,6.62
452,Bubaque,GW,2022-08-07 18:56:10,11.2833,-15.8333,79.74,80,100,12.1
453,Sawang Daen Din,TH,2022-08-07 18:56:11,17.4753,103.4575,78.19,99,100,3.13
454,Parangan,PH,2022-08-07 18:56:11,5.0839,119.9383,81.95,71,100,7.63
455,Qandala,SO,2022-08-07 18:56:11,11.472,49.8728,89.76,48,100,5.08
456,Watertown,US,2022-08-07 18:56:12,42.3709,-71.1828,98.53,47,100,13.0
457,Linqiong,CN,2022-08-07 18:56:12,30.4159,103.4609,82.22,87,85,2.53
458,Aykhal,RU,2022-08-07 18:56:12,66.0,111.5,43.86,98,100,3.06
459,Dalbandin,PK,2022-08-07 18:56:13,28.8947,64.4101,94.44,11,1,4.99
460,Tecoanapa,MX,2022-08-07 18:56:13,16.5167,-98.75,85.28,71,99,8.08
461,Belmonte,BR,2022-08-07 18:56:13,-15.8631,-38.8828,77.0,65,43,7.87
462,Zhigansk,RU,2022-08-07 18:57:14,66.7697,123.3711,51.22,93,100,20.22
463,Bud,US,2022-08-07 18:57:14,39.447,-86.1758,90.93,68,27,9.42
464,Svetlaya,RU,2022-08-07 18:57:14,46.5389,138.3297,66.87,100,100,9.24
465,Wawa,NG,2022-08-07 18:57:15,9.9022,4.4192,75.87,85,100,5.66
466,Nakhon Thai,TH,2022-08-07 18:57:15,17.1006,100.8374,74.17,98,100,1.01
467,Kibala,TD,2022-08-07 18:57:15,9.1104,18.3463,73.35,100,20,1.14
468,Yima,CN,2022-08-07 18:57:16,34.7381,111.8839,82.99,71,100,3.27
469,Honiara,SB,2022-08-07 18:57:16,-9.4333,159.95,76.8,87,30,3.78
470,Agropoli,IT,2022-08-07 18:57:16,40.3469,14.9966,81.09,79,23,1.32
471,Rathkeale,IE,2022-08-07 18:57:16,52.5244,-8.9381,66.65,68,20,10.36
472,Voyvozh,RU,2022-08-07 18:57:17,62.892,54.9635,70.81,58,98,5.17
473,Beringovskiy,RU,2022-08-07 18:57:17,63.05,179.3167,41.61,69,5,30.18
474,Avera,US,2022-08-07 18:57:17,33.194,-82.5271,87.39,45,87,5.44
475,Yar-Sale,RU,2022-08-07 18:57:18,66.8333,70.8333,66.85,74,0,9.73
476,Seymchan,RU,2022-08-07 18:57:18,62.8833,152.4333,65.17,75,89,2.17
477,Korla,CN,2022-08-07 18:57:19,41.7597,86.1469,84.9,25,4,4.29
478,Yumen,CN,2022-08-07 18:57:19,40.2833,97.2,71.17,51,68,6.91
479,Coquimbo,CL,2022-08-07 18:57:19,-29.9533,-71.3436,60.53,72,40,9.22
480,Moron,AR,2022-08-07 18:57:20,-34.6534,-58.6198,58.96,70,100,11.23
481,Kokoda,PG,2022-08-07 18:57:20,-8.8785,147.7407,71.13,95,15,1.34
482,Kandi,BJ,2022-08-07 18:57:20,11.1342,2.9386,80.56,73,99,4.59
483,Prieska,ZA,2022-08-07 18:57:21,-29.6641,22.7474,54.73,47,0,21.18
484,Solton,RU,2022-08-07 18:57:21,52.8429,86.4787,55.47,80,3,2.35
485,Totness,SR,2022-08-07 18:57:21,5.8833,-56.3167,85.98,62,35,7.34
486,Ambon,ID,2022-08-07 18:57:22,-3.6954,128.1814,76.23,16,40,3.44
487,Camara De Lobos,PT,2022-08-07 18:57:22,32.6333,-16.9667,75.7,81,20,13.8
488,Griffith,US,2022-08-07 18:57:23,41.5284,-87.4237,77.9,95,100,0.0
489,Banda Aceh,ID,2022-08-07 18:57:23,5.5577,95.3222,78.53,78,93,13.58
490,Meulaboh,ID,2022-08-07 18:57:23,4.1363,96.1285,76.23,89,41,2.93
491,Humberto De Campos,BR,2022-08-07 18:57:24,-2.5983,-43.4611,89.49,47,3,6.15
492,Terrace,CA,2022-08-07 18:57:24,54.5163,-128.6035,69.71,68,75,16.11
493,Saint-Pierre,RE,2022-08-07 18:57:24,-21.3393,55.4781,69.91,76,75,4.61
494,Gamba,GA,2022-08-07 18:57:25,-2.65,10.0,68.79,82,50,8.3
495,Zmeinogorsk,RU,2022-08-07 18:57:25,51.1567,82.195,58.3,53,4,4.59
496,Estevan,CA,2022-08-07 18:54:15,49.1334,-102.9842,70.21,64,75,14.97
497,Freeport,US,2022-08-07 18:57:25,40.6576,-73.5832,93.49,62,80,8.01
498,Longyan,CN,2022-08-07 18:57:26,25.1072,117.0225,71.49,92,68,1.5
499,Ponta Delgada,PT,2022-08-07 18:57:26,37.7333,-25.6667,74.12,83,75,9.22
500,Ballina,AU,2022-08-07 18:57:26,-28.8667,153.5667,44.78,75,0,9.48
501,Novopokrovka,UA,2022-08-07 18:57:27,49.8425,36.5477,73.62,44,70,7.49
502,Tanout,NE,2022-08-07 18:57:27,14.9709,8.8879,91.9,40,100,7.83
503,Karratha,AU,2022-08-07 18:57:27,-20.7377,116.8463,64.83,48,0,9.91
504,Paamiut,GL,2022-08-07 18:57:28,61.994,-49.6678,43.41,87,5,19.26
505,Petranka,UA,2022-08-07 18:57:28,48.9025,24.3035,58.5,90,97,1.79
506,Stulovo,RU,2022-08-07 18:57:28,58.7225,50.1439,66.63,79,53,4.29
507,Awjilah,LY,2022-08-07 18:58:29,29.1081,21.2869,86.92,36,0,15.84
508,Inhambane,MZ,2022-08-07 18:58:29,-23.865,35.3833,69.78,88,0,9.22
509,Yulara,AU,2022-08-07 18:56:34,-25.2406,130.9889,47.5,44,0,9.6
510,Bairiki,KI,2022-08-07 18:58:29,1.3292,172.9752,80.6,83,40,9.22
511,Werda,BW,2022-08-07 18:58:30,-25.2667,23.2833,71.35,24,100,6.71
512,Ocampo,MX,2022-08-07 18:58:30,21.65,-101.5,75.22,36,51,13.65
513,Codrington,AU,2022-08-07 18:58:30,-38.2667,141.9667,39.79,83,80,7.25
514,Miramar,US,2022-08-07 18:58:31,25.9873,-80.2323,91.02,74,40,13.8
515,Owando,CG,2022-08-07 18:58:31,-0.4819,15.8999,80.67,56,100,1.1
516,San Policarpo,PH,2022-08-07 18:58:31,12.1791,125.5072,75.83,87,100,4.0
517,Ojinaga,MX,2022-08-07 18:58:32,29.5667,-104.4167,94.15,31,0,4.61
518,Kirkenaer,NO,2022-08-07 18:58:32,60.4564,12.0582,58.73,59,89,4.79
519,Linaon,PH,2022-08-07 18:58:32,9.9499,122.4483,77.36,81,100,4.34
520,Plettenberg Bay,ZA,2022-08-07 18:58:33,-34.0527,23.3716,59.18,84,64,5.08
521,Ajaccio,FR,2022-08-07 18:58:33,42.0,8.9167,78.78,65,0,3.44
522,Leshukonskoye,RU,2022-08-07 18:58:33,64.8989,45.7622,59.68,78,100,4.81
523,Ewo,CG,2022-08-07 18:58:34,-0.8725,14.8206,82.83,47,100,1.1
524,Cedar City,US,2022-08-07 18:58:34,37.6775,-113.0619,83.39,33,0,7.65
525,Birao,CF,2022-08-07 18:58:34,10.2849,22.7882,72.91,94,100,5.01
526,Dingle,PH,2022-08-07 18:58:35,10.9995,122.6711,73.49,93,99,4.76
527,Xushan,CN,2022-08-07 18:58:35,30.1764,121.2457,82.33,88,61,7.05
528,Urumqi,CN,2022-08-07 18:58:35,43.801,87.6005,79.75,34,0,2.24
529,Sola,VU,2022-08-07 18:58:36,-13.8833,167.55,74.07,100,20,0.0
530,Neepawa,CA,2022-08-07 18:58:36,50.2289,-99.4664,66.6,46,1,8.39
531,Balkanabat,TM,2022-08-07 18:58:36,39.5108,54.3671,90.66,32,0,4.12
532,La Ronge,CA,2022-08-07 18:58:36,55.1001,-105.2842,77.22,41,20,10.36
533,Camacha,PT,2022-08-07 18:58:37,33.0833,-16.3333,69.22,73,40,14.97
534,Yamada,JP,2022-08-07 18:58:37,39.4667,141.95,72.37,93,100,5.28
535,Vysokogornyy,RU,2022-08-07 18:58:37,50.1167,139.15,62.47,99,100,3.29
536,Santiago,CL,2022-08-07 18:56:59,-33.4569,-70.6483,56.28,60,75,3.44
537,Anadyr,RU,2022-08-07 18:58:38,64.75,177.4833,39.7,69,20,24.61
538,Banfora,BF,2022-08-07 18:58:38,10.6333,-4.7667,79.9,72,34,3.56
539,Grindavik,IS,2022-08-07 18:58:39,63.8424,-22.4338,52.27,87,100,18.41
540,Beberibe,BR,2022-08-07 18:58:39,-4.1797,-38.1306,81.0,71,49,13.29
541,Contamana,PE,2022-08-07 18:58:39,-7.3333,-75.0167,95.13,35,21,4.47
542,Sokolo,ML,2022-08-07 18:58:40,14.7328,-6.1219,94.14,39,30,7.61
543,Raahe,FI,2022-08-07 18:58:40,64.6833,24.4833,57.29,68,100,12.48
544,Mandal,IN,2022-08-07 18:58:40,25.45,74.5667,80.42,84,100,5.41
545,Konotop,UA,2022-08-07 18:58:41,51.2403,33.2026,68.16,84,100,10.54
546,Bahia Blanca,AR,2022-08-07 18:58:41,-38.7196,-62.2724,48.87,61,100,8.43
547,Bogande,BF,2022-08-07 18:58:41,12.9714,-0.1436,87.76,52,5,8.1
548,Akyab,MM,2022-08-07 18:58:42,20.15,92.9,80.55,88,100,11.52
549,Ola,RU,2022-08-07 18:58:42,59.5833,151.2833,46.15,86,84,0.36
550,Ust-Kuyga,RU,2022-08-07 18:58:42,70.0167,135.6,55.04,79,100,5.97
551,Gold Coast,AU,2022-08-07 18:58:35,-28.0,153.4333,52.0,90,0,6.22
552,Shelby,US,2022-08-07 18:57:31,35.2001,-89.8668,94.08,60,40,6.91
553,Kousseri,CM,2022-08-07 18:58:43,12.0769,15.0306,73.36,94,40,14.97
554,Erdenet,MN,2022-08-07 18:59:43,49.0333,104.0833,51.1,82,0,2.82
555,Palu,ID,2022-08-07 18:59:43,-0.8917,119.8707,74.95,98,100,2.37
556,Antofagasta,CL,2022-08-07 18:59:44,-23.65,-70.4,58.28,57,9,13.44
557,Waingapu,ID,2022-08-07 18:59:44,-9.6567,120.2641,72.84,86,1,6.22
558,Hofn,IS,2022-08-07 18:59:44,64.2539,-15.2082,52.75,99,100,10.33
